  -9.8374173881565466E+11  1.6589611846117173E+19 -1.1084592901273003E+09 -3.3100511693546326E+27 -1.2471692401675720E+05  1.6589524907917376E+16 -3.3100511695717714E+24  4.3468694037105866E+07 -7.4445666516101364E+10
  -9.6459688289178076E+11  1.3177609012971008E+19 -1.0893145470232139E+09 -2.0885010959111168E+27 -1.2471686760698685E+05  1.3177522074787808E+16 -2.0885010964459404E+24  4.3468935346800581E+07  1.4590007949303864E+10
  -9.4545200749331006E+11  1.0467358825641263E+19 -1.0701698136564100E+09 -1.3177551054216306E+27 -1.2471679659135427E+05  1.0467271887479072E+16 -1.3177551058220321E+24  4.3469265218535393E+07 -6.9314969255060303E+10
  -9.2630710757777747E+11  8.3145305786752225E+18 -1.0510250925481035E+09 -8.3144726199362492E+26 -1.2471670718806736E+05  8.3144436405393440E+15 -8.3144726197218264E+23  4.3467454104408428E+07 -4.3550317081404297E+10
  -9.0716217679710352E+11  6.6044783175940291E+18 -1.0318803868723131E+09 -5.2460775650439844E+26 -1.2471659463615128E+05  6.6043913794912640E+15 -5.2460775650998536E+23  4.3468860984094851E+07 -3.7074943716169289E+10
  -8.8801720715953333E+11  5.2461355237580093E+18 -1.0127357006248790E+09 -3.3100511693930122E+26 -1.2471645294192818E+05  5.2460485856968960E+15 -3.3100511688875383E+23  4.3468536340826467E+07 -2.1547355417989418E+10
  -8.6887218860405396E+11  4.1671654901733407E+18 -9.9359103883625042E+08 -2.0885010959495228E+26 -1.2471627455985683E+05  4.1670785521647600E+15 -2.0885010941459349E+23  4.3468472332102083E+07 -2.7478431694533924E+10
  -8.4972710846461230E+11  3.3101091280674883E+18 -9.7444640783935654E+08 -1.3177551054600254E+26 -1.2471604999074704E+05  3.3100221901250240E+15 -1.3177551056115784E+23  4.3468505873476855E+07 -2.6697396593295994E+10
  -8.3058195079561584E+11  2.6293250608864998E+18 -9.5530181560684144E+08 -8.3144726203202234E+25 -1.2471576727595982E+05  2.6292381230272840E+15 -8.3144726194441339E+22  4.3468403457851559E+07 -2.2754251864711926E+10
  -8.1143669552278809E+11  2.0885590545613125E+18 -9.3615727217559898E+08 -5.2460775654279639E+25 -1.2471541136066943E+05  2.0884721168069240E+15 -5.2460775644455370E+22  4.3468139621519126E+07 -2.8536958232899620E+10
  -7.9229131737416492E+11  1.6590133473418998E+18 -9.1701279018121660E+08 -3.3100511697770064E+25 -1.2471496329230620E+05  1.6589264097194420E+15 -3.3100511697448454E+22  4.3467752071730666E+07 -3.0326599620196091E+10
  -7.7314578453431934E+11  1.3178130639724741E+18 -8.9786838553078353E+08 -2.0885010963335018E+25 -1.2471439921152499E+05  1.3177261265161160E+15 -2.0885010940646081E+22  4.3467594850160688E+07 -2.6339368382475388E+10
  -7.5400005695013928E+11  1.0467880451704916E+18 -8.7872407824985933E+08 -1.3177551058440064E+25 -1.2471368908202463E+05  1.0467011079232260E+15 -1.3177551041228899E+22  4.3467087807255693E+07 -2.4566462550940418E+10
  -7.3485408419796753E+11  8.3150522038701760E+17 -8.5957989354869187E+08 -8.3144726241600214E+24 -1.2471279509166589E+05  8.3141828340300300E+14 -8.3144726088173843E+21  4.3466546336834624E+07 -2.4663504213663254E+10
  -7.1570780279852539E+11  6.6049999416953408E+17 -8.4043586316439795E+08 -5.2460775692677304E+24 -1.2471166963988139E+05  6.6041305751692300E+14 -5.2460775562404210E+21  4.3465893759079412E+07 -2.5389752760362305E+10
  -6.9656113283669312E+11  5.2466571464825261E+17 -8.2129202705053699E+08 -3.3100511736167313E+24 -1.2471025280443169E+05  5.2457877841284400E+14 -3.3100511594828865E+21  4.3465094010898188E+07 -2.5478453211045052E+10
  -6.7741397370617249E+11  4.1676871111645741E+17 -8.0214843550390339E+08 -2.0885011001731836E+24 -1.2470846915295192E+05  4.1668177540626900E+14 -2.0885010885163022E+21  4.3464021975800045E+07 -2.5528242272141121E+10
  -6.5826619875253040E+11  3.3106307468767002E+17 -7.8300515184162879E+08 -1.3177551096836390E+24 -1.2470622373006806E+05  3.3097613963868650E+14 -1.3177550970023940E+21  4.3462707859389089E+07 -2.6178307328313046E+10
  -6.3911764852948547E+11  2.6298466769487360E+17 -7.6386225577084732E+08 -8.3144726625556130E+23 -1.2470339700727361E+05  2.6289773347827675E+14 -8.3144725328171185E+20  4.3461037338106088E+07 -2.6265322855067665E+10
  -6.1996812230955676E+11  2.0890806671653763E+17 -7.4471984762990749E+08 -5.2460776076624091E+23 -1.2469983852805536E+05  2.0882113354781850E+14 -5.2460774800510786E+20  4.3458971337559178E+07 -2.5628384219356796E+10
  -6.0081736739735889E+11  1.6595349555924944E+17 -7.2557805372623479E+08 -3.3100512120102816E+23 -1.2469535891210535E+05  1.6586656370968450E+14 -3.3100510847212172E+20  4.3456314107892565E+07 -2.5512997659641594E+10
